A,B,C,D,E,F 
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
hit love,0.6279999999999999,0.493,0.469,0.483,0.35
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
complete python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
book,0.606,0.4,0.4,0.372,0.36
book,0.606,0.4,0.4,0.372,0.36
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
unit,0.384,0.256,0.254,0.248,0.236
part,0.316,0.256,0.298,0.274,0.252
part,0.316,0.256,0.298,0.274,0.252
part,0.316,0.256,0.298,0.274,0.252
part,0.316,0.256,0.298,0.274,0.252
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
part,0.316,0.256,0.298,0.274,0.252
part,0.316,0.256,0.298,0.274,0.252
part,0.316,0.256,0.298,0.274,0.252
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
event,0.524,0.284,0.294,0.27599999999999997,0.242
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free world,0.7290000000000001,0.275,0.298,0.309,0.263
idea progress,0.6679999999999999,0.24400000000000005,0.24500000000000002,0.273,0.227
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
easy,0.784,0.22200000000000003,0.22999999999999998,0.238,0.21800000000000003
white boy,0.555,0.28099999999999997,0.297,0.285,0.275
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
hay,0.346,0.22799999999999998,0.22400000000000003,0.23399999999999999,0.254
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
very,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
extremely grateful,0.5683999999999999,0.15819999999999998,0.16519999999999999,0.1414,0.1484
body,0.5860000000000001,0.33399999999999996,0.33599999999999997,0.316,0.372
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
idea progress,0.6679999999999999,0.24400000000000005,0.24500000000000002,0.273,0.227
idea progress,0.6679999999999999,0.24400000000000005,0.24500000000000002,0.273,0.227
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
chance python,0.42800000000000005,0.32,0.31799999999999995,0.58,0.378
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
white people people color,0.6145,0.315,0.325,0.321,0.29100000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
win,0.874,0.27,0.264,0.27,0.23399999999999999
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
